title,Description,Price,Colors,Image Urls,Link
pants,Comfort Fit Beige Cotton Flax Culottes,"₹3,240","Beige,Olive Green,Black,Brown,Peach,Light Khakhi,Pink,Navy Blue","cdn.shopify.com/s/files/1/0534/2501/2925/products/comfort-fit-beige-cotton-flax-culottes-culottes-pant-736071_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfort-fit-beige-cotton-flax-culottes-culottes-pant-336238_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfort-fit-beige-cotton-flax-culottes-culottes-pant-481749_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfort-fit-beige-cotton-flax-culottes-culottes-pant-664204_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfort-fit-beige-cotton-flax-culottes-culottes-pant-373369_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfort-fit-beige-cotton-flax-culottes-culottes-pant-196823_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/comfort-fit-beige-cotton-flax-culottes
pants,Hand Block Printed Green Elasticated Pant,"₹4,300",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/hand-block-printed-green-elasticated-pant-wide-legged-pant-942653_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/hand-block-printed-green-elasticated-pant-wide-legged-pant-500358_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/hand-block-printed-green-elasticated-pant-wide-legged-pant-132608_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/hand-block-printed-green-elasticated-pant-wide-legged-pant-136796_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/hand-block-printed-green-elasticated-pant-wide-legged-pant-230704_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/hand-block-printed-green-elasticated-pant-wide-legged-pant-665369_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/hand-block-printed-green-elasticated-pant
pants,Warm Flannel Cloudy Grey Culottes,"₹3,860",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A3390_7f43dd84-5679-4761-b7a7-6f575ac58224_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A3387_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A3398_3735ed21-e464-4b21-b93c-b6d4e6445a5f_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A3393_c439898c-e1a8-4919-b862-8ce5f5531f83_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A3399_504d6af5-2c08-4c98-b5f3-433d9d6d39b1_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/warm-flannel-cloudy-grey-culottes
pants,Yarn Dyed Wide Legged Straight Pant,"₹4,590",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-762129_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-614580_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-574303_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-701251_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-925034_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-140059_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-wide-leg-straight-pant-straight-pant-170699_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/yarn-dyed-wide-legged-straight-pant
pants,Sunset Rust Cotton Corduroy Pant,"₹3,830","Moss Green,Sunset Rust,Yellow Pistachio","cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-cotton-corduroy-pant-straight-pant-5761600_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-cotton-corduroy-pant-straight-pant-190350_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-cotton-corduroy-pant-straight-pant-704067_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-cotton-corduroy-pant-straight-pant-672731_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-cotton-corduroy-pant-straight-pant-726955_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-cotton-corduroy-pant-straight-pant-720007_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/sunset-rust-cotton-corduroy-pant
pants,Vegetable Dyed Wide Legged Paperbag Pant,"₹5,700",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-wide-legged-paperbag-pant-wide-legged-pant-624947_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-wide-legged-paperbag-pant-wide-legged-pant-950295_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-wide-legged-paperbag-pant-wide-legged-pant-438008_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-wide-legged-paperbag-pant-wide-legged-pant-155881_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-wide-legged-paperbag-pant-wide-legged-pant-195133_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/vegetable-dyed-wide-legged-paperbag-pant
pants,English Rose Flannel Rolled-Up Straight Pant,"₹3,500","Ash Grey,English Rose,Grape Wine","cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-290855_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-103501_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-834885_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-647697_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-788627_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-443929_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-992137_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-rolled-up-straight-pant-straight-pant-685670_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/english-rose-flannel-rolled-up-straight-pant
pants,Basic Black Comfy Cotton Flax Tapered Pant,"₹3,460",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/basic-black-comfy-cotton-flax-tapered-pant-straight-pant-784603_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/basic-black-comfy-cotton-flax-tapered-pant-straight-pant-836928_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/basic-black-comfy-cotton-flax-tapered-pant-straight-pant-632486_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/basic-black-comfy-cotton-flax-tapered-pant-straight-pant-947789_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/basic-black-comfy-cotton-flax-tapered-pant-straight-pant-600124_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/basic-black-comfy-cotton-flax-tapered-pant-straight-pant-441572_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/basic-black-comfy-cotton-flax-tapered-pant
pants,White Corduroy Slit Wide-Leg Pant,"₹5,200",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/white-corduroy-wide-leg-slit-pants-wide-legged-pant-189336_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-corduroy-wide-leg-slit-pants-wide-legged-pant-189551_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-corduroy-wide-leg-slit-pants-wide-legged-pant-219507_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-corduroy-wide-leg-slit-pants-wide-legged-pant-686237_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-corduroy-wide-leg-slit-pants-wide-legged-pant-837276_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-corduroy-wide-leg-slit-pants-wide-legged-pant-487039_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/white-corduroy-slit-wide-leg-pant
pants,Wine Flannel Rolled-Up Straight Pant,"₹3,500","Ash Grey,English Rose,Grape Wine","cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5981_a9e46047-7b90-46e4-92c9-73fef7ccd910_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5979_50354b0e-7d6c-476f-af2d-3a94b43d5cf9_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5960_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5976_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6069_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5980_7f34407c-74b0-4fcc-b051-6e6d751e6525_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5978_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A5982_b063fe0d-2011-4a78-8385-a37d43ec0cf9_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/wine-flannel-rolled-up-straight-pant
pants,Ocean Green 100% Cotton Wide-Legged Pant,"₹4,900",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A8649_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A8651_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/4L4A8654_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/ocean-green-100-cotton-wide-legged-pant
pants,Teal Ankle Length Mid-Rise Chinos,"₹3,430","Beige,Olive Green,Brick Red,Teal","cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3289_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3285_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3290_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3300_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3296_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3298_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/teal-ankle-length-mid-rise-chinos
pants,Mirror Work Detachable Suspender Pant,"₹5,520",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-368282_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-457034_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-440366_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-571416_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-954562_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-505130_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/ivory-mirror-work-detachable-suspender-pant-paperbag-pant-887533_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/mirror-work-detachable-suspender-pant
pants,Sunset Rust Corduroy Striped Bootcut Pant,"₹4,230","Yellow Pistachio,Sunset Rust,Moss Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6624-copy_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6621-copy_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6635-copy_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6633-copy_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6623-copy_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A6636-copy_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/sunset-rust-corduroy-striped-bootcut-pant
pants,Undyed Elasticated Mid Rise Ecru Pant,"₹4,240",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/undyed-cotton-flax-ecru-straight-pant-straight-pant-415773_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/undyed-cotton-flax-ecru-straight-pant-straight-pant-290153_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/undyed-cotton-flax-ecru-straight-pant-straight-pant-175987_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/undyed-cotton-flax-ecru-straight-pant-straight-pant-315665_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/undyed-cotton-flax-ecru-straight-pant-straight-pant-778209_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/undyed-cotton-flax-ecru-straight-pant-straight-pant-802619_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/undyed-elasticated-mid-rise-ecru-pant
pants,Pink Cotton Flax Wide Legged Pant,"₹3,300","Beige,Olive Green,Yellow,White,Light Khakhi,Pink,Black,Brown,Blue","cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-wide-legged-pant-straight-pant-295701_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-wide-legged-pant-straight-pant-132314_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-wide-legged-pant-straight-pant-400270_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-wide-legged-pant-straight-pant-762995_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-wide-legged-pant-straight-pant-469748_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/pink-cotton-flax-wide-legged-pant
pants,Handspun Light Yellow Straight Pant,"₹5,690",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-light-yellow-straight-pant-straight-pant-399647_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-light-yellow-straight-pant-straight-pant-916838_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-light-yellow-straight-pant-straight-pant-287303_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-light-yellow-straight-pant-straight-pant-226392_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-light-yellow-straight-pant-straight-pant-269607_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-light-yellow-straight-pant-straight-pant-264352_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/handspun-light-yellow-straight-pant
pants,Light Khaki Mid-Rise Cotton Flax Culottes,"₹3,240","Beige,Olive Green,Black,Brown,Peach,Light Khakhi,Pink,Navy Blue","cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-mid-rise-cotton-flax-culottes-culottes-pant-360830_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-mid-rise-cotton-flax-culottes-culottes-pant-623202_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-mid-rise-cotton-flax-culottes-culottes-pant-209009_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-mid-rise-cotton-flax-culottes-culottes-pant-157175_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-mid-rise-cotton-flax-culottes-culottes-pant-833094_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-mid-rise-cotton-flax-culottes-culottes-pant-532681_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/light-khaki-mid-rise-cotton-flax-culottes
pants,Breezy Brown Straight Fit Cotton Pant,"₹4,430",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-brown-straight-pant-straight-pant-549636_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-brown-straight-pant-straight-pant-175024_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-brown-straight-pant-straight-pant-714152_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-brown-straight-pant-straight-pant-169848_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-brown-straight-pant-straight-pant-287488_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-brown-straight-pant-straight-pant-366482_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/breezy-brown-straight-fit-cotton-pant
pants,Peach Mid Rise Cotton Straight Pant,"₹4,230",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-chambray-straight-pant-straight-pant-473007_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-chambray-straight-pant-straight-pant-692461_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-chambray-straight-pant-straight-pant-164963_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-chambray-straight-pant-straight-pant-950623_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-chambray-straight-pant-straight-pant-294894_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/peach-mid-rise-cotton-straight-pant
pants,Maroon Handspun Flared High Rise Pant,"₹5,180",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/maroon-handspun-flared-pant-flared-pant-872194_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/maroon-handspun-flared-pant-flared-pant-779778_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/maroon-handspun-flared-pant-flared-pant-402065_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/maroon-handspun-flared-pant-flared-pant-936536_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/maroon-handspun-flared-pant-flared-pant-859574_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/maroon-handspun-flared-high-rise-pant
pants,Cotton Schiffli White Straight Pant,"₹4,240",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-schiffli-straight-pant-straight-pant-151767_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-schiffli-straight-pant-straight-pant-842978_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-schiffli-straight-pant-straight-pant-854331_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-schiffli-straight-pant-straight-pant-712430_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-schiffli-straight-pant-straight-pant-694435_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-schiffli-straight-pant-straight-pant-679568_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/cotton-schiffli-white-straight-pant
pants,Almond Brown Handspun Check Pant,"₹5,640",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/almond-brown-handspun-tapered-pant-tapered-pant-510781_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/almond-brown-handspun-tapered-pant-tapered-pant-821617_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/almond-brown-handspun-tapered-pant-tapered-pant-238842_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/almond-brown-handspun-tapered-pant-tapered-pant-476144_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/almond-brown-handspun-straight-pant-straight-pant-229306_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/almond-brown-handspun-check-pant
pants,Striped Handspun Wide Legged Culottes,"₹5,090",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-handspun-wide-legged-culottes-wide-legged-pant-989866_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-handspun-wide-legged-culottes-wide-legged-pant-461777_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-handspun-wide-legged-culottes-wide-legged-pant-526672_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-handspun-wide-legged-culottes-wide-legged-pant-250677_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-handspun-wide-legged-culottes-wide-legged-pant-310376_1600x.jpg",https://in.seamsfriendly.com/collections/pants/products/striped-handspun-wide-legged-culottes
